time,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres
2005-01-14,10.5,5.0,17.0,0.0,174.0,4.5,37.0,1014.1
2005-01-15,11.3,5.9,19.0,0.0,176.4,5.3,37.0,1014.1
2005-01-16,12.2,8.0,18.0,0.0,178.8,3.6,37.0,1014.1
2005-01-17,12.5,7.0,18.1,0.0,181.2,5.0,37.0,1014.1
2005-01-18,12.8,7.6,18.4,0.0,183.6,8.2,37.0,1014.1
2005-01-19,12.4,8.6,16.4,0.0,186.0,7.9,37.0,1014.1
2005-01-20,12.3,8.15,16.6,0.0,188.4,6.550000000000001,37.0,1014.1
2005-01-21,12.7,7.7,19.7,0.0,190.8,5.2,37.0,1014.1
2005-01-22,11.7,7.0,16.6,0.0,193.2,4.75,37.0,1014.1
2005-01-23,12.1,9.0,16.0,0.0,195.6,4.3,37.0,1014.1
2005-01-24,11.9,8.0,15.9,0.0,198.0,5.6,37.0,1014.1
2005-01-25,13.8,12.0,16.0,0.0,110.5,2.3,37.0,1014.1
2005-01-26,12.1,9.0,14.0,0.0,23.0,7.0,37.0,1014.1
2005-01-27,8.3,6.0,10.6,2.0,78.0,9.8,37.0,1014.1
2005-01-28,5.3,0.0,10.5,0.0,102.0,7.9,37.0,1014.1
2005-01-29,6.6,-1.0,14.5,0.0,147.0,5.5,37.0,1014.1
2005-01-30,8.3,3.4,14.5,0.0,115.0,6.9,37.0,1014.1
2005-01-31,9.0,3.9,14.5,0.0,83.0,4.0,37.0,1014.1
2005-02-01,9.8,3.8,16.4,0.0,186.0,7.0,37.0,1014.1
2005-02-02,9.8,3.0,16.0,0.0,152.0,6.5,37.0,1014.1
2005-02-03,10.2,4.9,16.2,0.0,204.0,5.4,37.0,1014.1
2005-02-04,10.7,5.0,16.5,0.0,227.0,7.7,37.0,1014.1
2005-02-05,12.8,10.0,16.3,0.5,243.0,7.0,37.0,1014.1
2005-02-06,10.8,5.8,15.2,0.0,229.0,14.2,37.0,1014.1
2005-02-07,9.1,7.0,13.6,3.0,223.0,7.6,37.0,1014.1
2005-02-08,9.2,5.0,14.1,6.1,194.0,6.2,37.0,1014.1
2005-02-09,10.9,5.0,16.0,0.0,75.0,9.5,37.0,1014.1
2005-02-10,13.2,8.0,18.5,0.0,78.0,10.5,37.0,1014.1
2005-02-11,12.3,0.8,18.2,0.0,72.0,10.5,37.0,1014.1
2005-02-12,13.8,3.8,19.4,0.0,93.0,9.2,37.0,1014.1
2005-02-13,12.0,7.6,16.5,0.0,75.0,5.9,37.0,1014.1
2005-02-14,12.8,8.0,18.0,0.0,311.0,5.5,37.0,1014.1
2005-02-15,12.2,5.7,17.5,0.0,109.0,6.6,37.0,1014.1
2005-02-16,11.6,5.4,16.6,0.0,75.0,8.7,37.0,1014.1
2005-02-17,10.2,5.0,14.6,0.0,76.0,8.5,37.0,1014.1
2005-02-18,10.1,4.0,15.5,0.0,168.0,6.6,37.0,1014.1
2005-02-19,10.9,-0.2,17.0,0.0,214.0,8.2,37.0,1014.1
2005-02-20,11.1,6.0,16.2,0.0,260.0,6.1,37.0,1014.1
2005-02-21,11.7,7.0,16.2,0.0,242.0,8.9,37.0,1014.1
2005-02-22,11.8,9.0,16.2,2.0,182.0,6.1,37.0,1014.1
2005-02-23,11.6,5.0,17.5,0.0,143.0,6.7,37.0,1014.1
2005-02-24,13.1,10.6,15.6,0.0,81.0,7.2,37.0,1014.1
2005-02-25,13.1,10.5,16.4,1.0,79.0,5.9,37.0,1014.1
2005-02-26,12.0,7.6,16.9,0.8,148.0,6.6,37.0,1014.1
2005-02-27,15.7,11.2,19.8,0.0,218.0,11.3,37.0,1014.1
2005-02-28,14.9,13.0,17.5,4.1,236.0,18.2,37.0,1014.1
2005-03-01,11.4,7.2,14.5,14.0,236.0,22.6,37.0,1014.1
2005-03-02,12.1,7.8,17.0,9.9,225.0,9.7,37.0,1014.1
2005-03-03,14.0,11.5,18.6,0.3,109.0,5.8,37.0,1014.1
2005-03-04,13.1,11.0,16.5,9.9,286.0,12.9,37.0,1014.1
2005-03-05,11.9,11.0,13.8,0.5,29.0,10.7,37.0,1014.1
2005-03-06,11.9,7.0,16.2,5.1,35.0,5.9,37.0,1014.1
2005-03-07,12.2,7.8,16.8,0.0,110.0,8.9,37.0,1014.1
2005-03-08,12.1,7.8,16.0,0.0,52.0,5.5,37.0,1014.1
2005-03-09,10.5,9.5,22.1,0.0,99.33333333333334,8.35,37.0,1014.1
2005-03-10,19.4,11.4,23.7,0.0,146.66666666666669,11.2,37.0,1014.1
2005-03-11,19.1,11.0,25.9,0.0,194.0,14.1,37.0,1014.1
2005-03-12,16.4,14.0,20.5,0.0,191.0,6.8,37.0,1014.1
2005-03-13,15.5,12.0,19.2,0.0,218.0,6.1,37.0,1014.1
2005-03-14,14.6,10.0,19.0,0.0,134.5,4.2,37.0,1014.1
2005-03-15,15.3,11.6,19.2,0.0,51.0,6.3,37.0,1014.1
2005-03-16,15.9,12.5,19.5,0.0,34.0,5.4,37.0,1014.1
2005-03-17,16.3,12.0,21.0,0.0,105.5,4.4,37.0,1014.1
2005-03-18,20.1,14.5,29.0,0.0,177.0,3.1,37.0,1014.1
2005-03-19,21.8,19.2,27.4,0.0,114.0,5.1,37.0,1014.1
2005-03-20,23.5,19.0,30.6,0.0,183.0,10.2,37.0,1014.1
2005-03-21,19.4,13.8,26.8,0.0,239.0,13.8,37.0,1014.1
2005-03-22,18.4,15.5,22.9,0.0,242.0,6.7,37.0,1014.1
2005-03-23,18.2,16.0,21.5,0.0,245.0,9.4,37.0,1014.1
2005-03-24,16.5,12.0,21.3,0.0,249.0,7.2,37.0,1014.1
2005-03-25,17.8,12.0,22.5,0.0,253.0,11.6,37.0,1014.1
2005-03-26,16.9,14.0,20.5,0.0,248.0,11.0,37.0,1014.1
2005-03-27,16.1,13.7,19.3,0.0,18.0,7.5,37.0,1014.1
2005-03-28,15.9,10.6,24.0,0.0,61.0,11.2,37.0,1014.1
2005-03-29,16.8,12.0,21.0,0.0,75.0,13.2,37.0,1014.1
2005-03-30,18.4,14.0,23.5,0.0,70.0,12.9,37.0,1014.1
2005-03-31,23.6,14.2,37.3,0.0,181.0,12.6,37.0,1014.1
2005-04-01,18.4,12.8,20.5,0.0,273.0,13.9,37.0,1014.1
2005-04-02,16.9,12.3,20.7,0.0,295.0,9.7,37.0,1014.1
2005-04-03,16.9,12.0,20.6,0.0,34.0,7.7,37.0,1014.1
2005-04-04,16.5,12.3,19.8,0.0,55.0,8.7,37.0,1014.1
2005-04-05,17.4,13.4,22.0,0.0,43.0,7.6,37.0,1014.1
2005-04-06,20.8,13.0,27.8,0.0,140.0,5.6,37.0,1014.1
2005-04-07,20.6,14.8,30.8,0.0,318.0,11.0,37.0,1014.1
2005-04-08,17.6,16.0,20.3,0.0,284.0,10.8,37.0,1014.1
2005-04-09,17.2,13.8,23.0,0.0,347.0,15.8,37.0,1014.1
2005-04-10,17.3,8.8,19.7,0.0,64.0,15.0,37.0,1014.1
2005-04-11,17.8,7.8,20.6,0.0,45.0,15.1,37.0,1014.1
2005-04-12,16.0,10.0,20.6,0.0,49.0,8.3,37.0,1014.1
2005-04-13,16.3,10.6,21.6,0.0,329.0,7.2,37.0,1014.1
2005-04-14,16.6,14.8,19.0,0.0,7.0,8.9,37.0,1014.1
2005-04-15,16.7,12.8,19.4,0.0,20.0,16.1,37.0,1014.1
2005-04-16,15.1,12.0,17.9,0.0,54.0,13.3,37.0,1014.1
2005-04-17,15.2,10.0,19.0,0.0,75.0,10.9,37.0,1014.1
2005-04-18,16.7,15.0,19.7,0.0,13.0,9.1,37.0,1014.1
2005-04-19,14.8,14.0,21.1,0.0,35.0,15.2,37.0,1014.1
2005-04-20,16.9,10.2,19.8,0.0,44.0,16.2,37.0,1014.1
2005-04-21,16.4,12.0,20.2,0.0,54.0,12.1,37.0,1014.1
2005-04-22,16.7,14.0,20.1,0.0,43.5,9.4,37.0,1014.1
2005-04-23,17.2,15.8,19.8,0.0,33.0,11.2,37.0,1014.1
2005-04-24,16.7,13.5,20.5,0.0,48.0,11.6,37.0,1014.1
2005-04-25,16.8,14.8,20.2,0.0,39.0,12.7,37.0,1014.1
2005-04-26,17.3,13.7,20.7,0.0,354.0,7.7,37.0,1014.1
2005-04-27,17.9,15.0,21.2,0.0,285.0,11.2,37.0,1014.1
2005-04-28,17.9,15.0,21.4,0.0,307.0,6.2,37.0,1014.1
2005-04-29,17.8,15.0,21.3,0.0,298.0,7.5,37.0,1014.1
2005-04-30,17.8,15.5,21.7,0.0,287.0,6.4,37.0,1014.1
2005-05-01,17.9,15.6,20.6,0.0,351.0,5.2,37.0,1014.1
2005-05-02,18.4,16.6,23.8,0.0,41.0,15.8,37.0,1014.1
2005-05-03,19.1,14.8,21.0,0.0,32.0,20.5,37.0,1014.1
2005-05-04,18.4,15.0,22.3,0.0,15.0,8.8,37.0,1014.1
2005-05-05,18.4,15.4,21.6,0.0,17.0,7.7,37.0,1014.1
2005-05-06,18.7,15.5,23.0,0.0,12.0,5.5,37.0,1014.1
2005-05-07,19.6,13.3,26.0,0.0,47.0,6.5,37.0,1014.1
2005-05-08,21.8,16.6,26.2,0.0,50.0,7.0,37.0,1014.1
2005-05-09,21.1,17.5,27.2,0.0,281.0,7.7,37.0,1014.1
2005-05-10,19.2,15.0,22.6,0.0,311.0,6.7,37.0,1014.1
2005-05-11,19.1,15.4,28.0,0.0,341.0,14.7,37.0,1014.1
2005-05-12,19.9,16.8,22.5,0.0,267.0,24.1,37.0,1014.1
2005-05-13,19.0,16.5,22.4,0.0,325.0,9.2,37.0,1014.1
2005-05-14,18.2,16.4,21.0,0.0,33.0,19.6,37.0,1014.1
2005-05-15,18.8,14.3,21.3,0.0,27.0,18.0,37.0,1014.1
2005-05-16,18.7,12.8,23.6,0.0,7.0,14.7,37.0,1014.1
2005-05-17,18.1,16.6,21.8,0.0,28.0,13.4,37.0,1014.1
2005-05-18,18.8,14.2,22.5,0.0,54.0,14.4,37.0,1014.1
2005-05-19,20.9,16.5,26.0,0.0,23.0,4.6,37.0,1014.1
2005-05-20,20.7,17.1,24.0,0.0,335.0,14.4,37.0,1014.1
2005-05-21,19.6,17.0,23.0,0.0,32.0,8.9,37.0,1014.1
2005-05-22,18.4,17.0,21.5,0.0,20.0,13.1,37.0,1014.1
2005-05-23,19.2,15.6,22.5,0.0,40.0,13.8,37.0,1014.1
2005-05-24,20.0,15.6,23.5,0.0,278.0,9.3,37.0,1014.1
2005-05-25,19.7,17.4,29.8,0.0,186.0,9.3,37.0,1014.1
2005-05-26,19.8,17.2,23.3,0.0,94.0,9.3,37.0,1014.1
2005-05-27,19.8,17.0,23.0,0.0,2.0,9.3,37.0,1014.1
2005-05-28,20.4,18.7,22.9,0.0,351.0,10.8,37.0,1014.1
2005-05-29,20.8,19.0,25.4,0.0,349.0,12.8,37.0,1014.1
2005-05-30,19.9,18.4,23.0,2.0,340.3333333333333,6.6,37.0,1014.1
2005-05-31,21.0,18.6,23.75,0.0,331.6666666666667,7.199999999999999,37.0,1014.1
2005-06-01,21.7,18.8,24.5,0.0,323.0,7.8,37.0,1014.1
2005-06-02,21.0,19.0,23.6,0.0,316.0,9.3,37.0,1014.1
2005-06-03,21.2,18.6,24.4,0.0,343.0,10.1,37.0,1014.1
2005-06-04,21.2,18.0,24.6,0.0,18.0,10.2,37.0,1014.1
2005-06-05,22.5,18.8,26.6,0.0,319.0,6.3,37.0,1014.1
2005-06-06,22.3,19.5,26.4,0.0,297.0,9.3,37.0,1014.1
2005-06-07,22.5,19.5,26.8,0.0,322.0,11.1,37.0,1014.1
2005-06-08,21.9,19.7,25.2,0.0,331.0,8.6,37.0,1014.1
2005-06-09,22.4,20.0,25.5,0.0,23.0,11.0,37.0,1014.1
2005-06-10,22.7,20.6,25.8,0.0,335.0,7.6,37.0,1014.1
2005-06-11,22.1,21.0,24.5,3.0,353.0,12.3,37.0,1014.1
2005-06-12,21.1,19.6,24.0,0.0,297.0,8.4,37.0,1014.1
2005-06-13,21.3,19.5,24.0,0.0,322.0,9.8,37.0,1014.1
2005-06-14,21.2,19.0,24.0,0.0,40.0,11.2,37.0,1014.1
2005-06-15,21.3,18.5,24.5,0.0,51.0,13.8,37.0,1014.1
2005-06-16,23.1,18.3,27.6,0.0,205.0,6.0,37.0,1014.1
2005-06-17,24.7,19.0,30.8,0.0,359.0,5.9,37.0,1014.1
2005-06-18,24.3,20.2,30.7,0.0,339.0,6.3,37.0,1014.1
2005-06-19,26.3,20.6,32.2,0.0,37.0,8.6,37.0,1014.1
2005-06-20,23.9,21.0,27.3,0.0,300.0,11.7,37.0,1014.1
2005-06-21,26.6,22.0,37.8,0.0,356.0,8.3,37.0,1014.1
2005-06-22,25.1,22.0,29.3,0.0,344.0,7.9,37.0,1014.1
2005-06-23,23.8,20.8,26.6,0.0,3.0,12.8,37.0,1014.1
2005-06-24,22.5,21.0,25.2,0.0,15.0,11.2,37.0,1014.1
2005-06-25,22.1,20.0,25.0,0.0,19.0,9.9,37.0,1014.1
2005-06-26,22.2,19.9,25.2,0.0,51.0,12.7,37.0,1014.1
2005-06-27,21.4,20.0,23.8,0.0,31.0,12.7,37.0,1014.1
2005-06-28,21.4,19.0,24.5,0.0,19.0,18.2,37.0,1014.1
2005-06-29,21.6,19.5,24.5,0.0,31.0,12.7,37.0,1014.1
2005-06-30,21.6,19.4,24.6,0.0,23.0,10.9,37.0,1014.1
2005-07-01,21.9,20.0,25.0,0.0,31.0,10.1,37.0,1014.1
2005-07-02,21.8,19.0,25.3,0.0,355.0,7.4,37.0,1014.1
2005-07-03,22.8,21.0,25.1,0.0,300.0,10.3,37.0,1014.1
2005-07-04,21.8,20.0,25.2,0.0,347.0,10.0,37.0,1014.1
2005-07-05,21.5,19.5,24.7,0.0,354.0,8.2,37.0,1014.1
2005-07-06,22.1,18.8,25.5,0.0,352.5,6.3,37.0,1014.1
2005-07-07,22.6,20.8,25.4,0.0,351.0,8.2,37.0,1014.1
2005-07-08,21.7,20.0,24.2,0.0,344.0,8.0,37.0,1014.1
2005-07-09,21.5,20.0,24.0,0.0,342.0,12.4,37.0,1014.1
2005-07-10,22.2,19.0,24.5,0.0,323.0,13.3,37.0,1014.1
2005-07-11,22.6,20.5,25.2,0.0,340.0,7.9,37.0,1014.1
2005-07-12,22.5,21.0,24.3,0.0,11.0,8.8,37.0,1014.1
2005-07-13,21.3,21.0,27.8,0.0,23.0,14.1,37.0,1014.1
2005-07-14,22.9,19.8,25.3,0.0,26.0,14.6,37.0,1014.1
2005-07-15,22.7,21.0,25.5,0.0,15.0,10.4,37.0,1014.1
2005-07-16,22.9,21.0,25.8,0.0,8.0,10.0,37.0,1014.1
2005-07-17,22.8,21.0,25.2,0.0,21.0,11.4,37.0,1014.1
2005-07-18,22.7,21.0,25.6,0.0,45.0,13.8,37.0,1014.1
2005-07-19,24.4,21.0,28.2,0.03225806451612903,27.0,17.3,37.0,1014.1
2005-07-20,28.4,23.0,34.5,0.06451612903225806,9.0,6.7,37.0,1014.1
2005-07-21,25.7,22.5,36.8,0.0967741935483871,9.0,14.3,37.0,1014.1
2005-07-22,22.8,21.6,25.5,0.12903225806451613,7.0,14.8,37.0,1014.1
2005-07-23,22.4,20.9,25.0,0.16129032258064516,359.0,8.6,37.0,1014.1
2005-07-24,22.6,20.9,26.0,0.1935483870967742,339.0,9.4,37.0,1014.1
2005-07-25,23.3,21.7,26.5,0.22580645161290322,353.0,7.8,37.0,1014.1
2005-07-26,23.3,20.6,26.6,0.25806451612903225,12.0,8.2,37.0,1014.1
2005-07-27,22.6,20.5,30.3,0.29032258064516125,312.0,11.8,37.0,1014.1
2005-07-28,24.2,22.6,27.0,0.3225806451612903,301.0,15.3,37.0,1014.1
2005-07-29,22.3,20.2,25.5,0.3548387096774194,159.5,13.850000000000001,37.0,1014.1
2005-07-30,22.4,20.4,25.7,0.3870967741935484,18.0,12.4,37.0,1014.1
2005-07-31,22.1,19.2,25.0,0.4193548387096774,353.0,9.7,37.0,1014.1
2005-08-01,22.0,20.4,24.7,0.45161290322580644,341.0,9.0,37.0,1014.1
2005-08-02,22.1,19.0,25.0,0.4838709677419355,352.0,7.5,37.0,1014.1
2005-08-03,24.2,20.0,28.8,0.5161290322580645,11.0,11.7,37.0,1014.1
2005-08-04,24.2,21.2,27.5,0.5483870967741935,289.0,13.4,37.0,1014.1
2005-08-05,23.6,21.0,27.0,0.5806451612903225,298.0,7.8,37.0,1014.1
2005-08-06,24.6,22.0,28.2,0.6129032258064516,14.0,8.2,37.0,1014.1
2005-08-07,24.6,23.0,27.5,0.6451612903225806,340.0,5.3,37.0,1014.1
2005-08-08,24.3,23.0,26.6,0.6774193548387096,4.0,6.7,37.0,1014.1
2005-08-09,23.8,21.4,31.0,0.7096774193548387,358.0,13.2,37.0,1014.1
2005-08-10,24.3,19.6,29.3,0.7419354838709677,19.0,12.5,37.0,1014.1
2005-08-11,23.3,21.2,26.0,0.7741935483870968,52.0,11.9,37.0,1014.1
2005-08-12,23.4,20.6,26.5,0.8064516129032258,45.0,11.0,37.0,1014.1
2005-08-13,23.8,20.8,27.0,0.8387096774193548,326.0,9.2,37.0,1014.1
2005-08-14,23.8,22.0,26.7,0.8709677419354839,291.0,6.8,37.0,1014.1
2005-08-15,24.2,22.0,27.4,0.9032258064516129,318.0,6.1,37.0,1014.1
2005-08-16,24.3,22.0,27.0,0.9354838709677419,359.0,7.4,37.0,1014.1
2005-08-17,23.9,21.8,26.5,0.967741935483871,10.0,13.4,37.0,1014.1
2005-08-18,24.2,22.0,27.0,1.0,9.0,7.7,37.0,1014.1
2005-08-19,24.2,22.6,27.0,0.0,7.0,6.1,37.0,1014.1
2005-08-20,23.9,22.0,27.0,0.0,317.0,9.6,37.0,1014.1
2005-08-21,23.1,20.0,26.6,0.0,261.0,9.7,37.0,1014.1
2005-08-22,23.8,21.0,27.0,0.0,133.0,8.9,37.0,1014.1
2005-08-23,24.5,21.8,28.0,0.0,5.0,10.3,37.0,1014.1
2005-08-24,24.1,20.0,27.5,0.0,312.0,13.0,37.0,1014.1
2005-08-25,24.1,22.0,27.0,0.0,333.0,8.0,37.0,1014.1
2005-08-26,22.9,17.2,26.0,0.0,2.0,12.6,37.0,1014.1
2005-08-27,23.3,21.0,26.2,0.0,24.0,8.7,37.0,1014.1
2005-08-28,24.2,21.0,27.8,0.0,51.0,11.2,37.0,1014.1
2005-08-29,24.5,21.1,28.1,0.0,24.0,6.5,37.0,1014.1
2005-08-30,24.2,20.8,29.0,0.0,357.0,7.1,37.0,1014.1
2005-08-31,23.9,22.0,26.5,0.0,335.0,8.4,37.0,1014.1
2005-09-01,23.8,22.0,26.0,0.0,25.0,11.6,37.0,1014.1
2005-09-02,23.9,21.2,27.6,0.0,61.0,13.9,37.0,1014.1
2005-09-03,26.4,21.9,34.0,0.0,43.0,6.7,37.0,1014.1
2005-09-04,26.9,22.5,34.5,0.0,25.0,7.2,37.0,1014.1
2005-09-05,24.5,21.0,29.0,0.0,45.0,10.3,37.0,1014.1
2005-09-06,23.1,21.4,25.5,0.0,36.0,11.0,37.0,1014.1
2005-09-07,23.8,20.2,26.4,0.0,342.0,14.4,37.0,1014.1
2005-09-08,22.6,20.8,25.6,2.0,329.0,9.1,37.0,1014.1
2005-09-09,22.3,18.8,25.5,0.0,31.0,8.3,37.0,1014.1
2005-09-10,22.9,20.9,26.0,0.0,56.0,11.2,37.0,1014.1
2005-09-11,21.3,19.0,24.5,0.0,37.0,11.8,37.0,1014.1
2005-09-12,21.1,17.0,24.5,0.0,49.0,9.8,37.0,1014.1
2005-09-13,22.1,18.0,25.0,0.0,27.0,8.2,37.0,1014.1
2005-09-14,23.5,17.8,27.6,0.0,279.0,9.7,37.0,1014.1
2005-09-15,23.3,21.8,26.4,0.0,276.0,12.1,37.0,1014.1
2005-09-16,22.7,20.0,26.0,0.0,267.0,15.8,37.0,1014.1
2005-09-17,22.3,20.0,25.2,0.0,296.0,11.8,37.0,1014.1
2005-09-18,21.7,20.0,24.5,0.0,23.0,8.9,37.0,1014.1
2005-09-19,21.1,17.0,24.8,0.0,12.5,7.1,37.0,1014.1
2005-09-20,21.2,18.0,24.6,0.0,2.0,6.3,37.0,1014.1
2005-09-21,21.5,19.0,24.7,0.0,353.0,7.5,37.0,1014.1
2005-09-22,21.9,18.5,25.2,0.0,325.5,10.0,37.0,1014.1
2005-09-23,22.2,20.0,24.7,0.0,298.0,12.5,37.0,1014.1
2005-09-24,21.4,18.0,24.6,0.0,160.5,9.2,37.0,1014.1
2005-09-25,21.7,20.0,24.4,0.0,23.0,12.6,37.0,1014.1
2005-09-26,21.2,17.8,25.0,0.0,33.0,11.2,37.0,1014.1
2005-09-27,21.6,17.8,26.6,0.0,32.0,9.4,37.0,1014.1
2005-09-28,22.2,17.9,27.0,0.0,55.0,7.2,37.0,1014.1
2005-09-29,22.2,19.0,26.8,0.0,10.0,6.1,37.0,1014.1
2005-09-30,21.9,18.9,27.4,0.0,159.0,5.1,37.0,1014.1
2005-10-01,21.9,19.6,27.0,0.0,308.0,8.5,37.0,1014.1
2005-10-02,21.4,17.3,24.6,0.0,3.0,10.0,37.0,1014.1
2005-10-03,21.8,19.0,24.6,0.0,15.0,6.9,37.0,1014.1
2005-10-04,22.2,20.0,26.0,0.0,34.5,6.9,37.0,1014.1
2005-10-05,23.1,18.0,28.0,0.0,54.0,5.9,37.0,1014.1
2005-10-06,22.3,20.5,25.2,0.0,155.0,7.8,37.0,1014.1
2005-10-07,21.6,19.0,25.0,0.0,256.0,9.8,37.0,1014.1
2005-10-08,24.2,19.5,30.4,0.0,41.0,10.6,37.0,1014.1
2005-10-09,24.4,22.0,28.6,0.0,331.0,6.6,37.0,1014.1
2005-10-10,25.6,22.0,33.5,0.0,219.0,12.1,37.0,1014.1
2005-10-11,23.5,21.3,27.6,3.1125,256.0,16.4,37.0,1014.1
2005-10-12,22.3,19.7,25.8,6.225,253.0,13.6,37.0,1014.1
2005-10-13,21.0,17.85,24.1,9.337499999999999,152.0,11.1,37.0,1014.1
2005-10-14,18.9,16.0,22.4,12.45,51.0,8.6,37.0,1014.1
2005-10-15,18.2,14.0,22.0,15.5625,82.0,7.9,37.0,1014.1
2005-10-16,18.6,14.0,22.7,18.674999999999997,51.0,6.4,37.0,1014.1
2005-10-17,19.7,17.2,24.3,21.787499999999998,232.0,9.3,37.0,1014.1
2005-10-18,19.8,17.9,22.8,24.9,285.0,6.7,37.0,1014.1
2005-10-19,19.3,16.0,23.3,0.0,94.0,6.6,37.0,1014.1
2005-10-20,20.3,16.0,24.5,0.0,252.0,8.7,37.0,1014.1
2005-10-21,20.7,18.9,23.5,0.0,211.0,6.3,37.0,1014.1
2005-10-22,19.4,17.95,23.0,0.0,170.0,7.85,37.0,1014.1
2005-10-23,20.2,17.0,24.7,0.0,129.0,9.4,37.0,1014.1
2005-10-24,19.6,14.6,22.7,0.0,88.0,8.45,37.0,1014.1
2005-10-25,19.2,15.0,23.2,0.0,47.0,7.5,37.0,1014.1
2005-10-26,18.7,14.5,24.0,0.0,237.0,9.1,37.0,1014.1
2005-10-27,22.6,15.8,32.0,0.0,215.0,7.0,37.0,1014.1
2005-10-28,24.6,21.0,30.0,0.0,259.0,11.1,37.0,1014.1
2005-10-29,21.2,17.0,27.2,1.0,248.5,4.0,37.0,1014.1
2005-10-30,21.3,19.0,27.4,2.0,238.0,11.4,37.0,1014.1
2005-10-31,19.9,17.4,22.6,3.0,320.0,9.4,37.0,1014.1
2005-11-01,18.7,14.0,21.6,0.0,86.0,13.2,37.0,1014.1
2005-11-02,18.0,13.6,23.6,0.0,72.0,6.1,37.0,1014.1
2005-11-03,18.5,14.8,23.0,0.0,28.0,6.1,37.0,1014.1
2005-11-04,18.1,17.0,19.5,0.0,55.0,10.6,37.0,1014.1
2005-11-05,16.3,12.0,20.0,0.0,82.0,10.7,37.0,1014.1
2005-11-06,15.9,9.8,20.0,0.0,55.0,9.8,37.0,1014.1
2005-11-07,17.1,12.0,22.0,0.0,191.0,6.1,37.0,1014.1
2005-11-08,17.7,12.7,21.6,0.0,327.0,6.9,37.0,1014.1
2005-11-09,16.6,13.0,20.2,0.0,50.0,12.8,37.0,1014.1
2005-11-10,15.2,10.9,20.0,0.0,96.0,13.1,37.0,1014.1
2005-11-11,14.4,10.0,18.6,3.966666666666667,106.0,8.9,37.0,1014.1
2005-11-12,14.7,10.0,19.2,7.933333333333334,170.0,8.6,37.0,1014.1
2005-11-13,14.1,12.0,17.6,11.9,263.0,10.9,37.0,1014.1
2005-11-14,12.5,11.0,14.9,18.0,224.0,13.5,37.0,1014.1
2005-11-15,14.4,11.0,18.6,24.9,239.0,7.3,37.0,1014.1
2005-11-16,11.8,10.7,19.200000000000003,0.0,227.25,7.166666666666667,37.0,1014.1
2005-11-17,16.5,11.149999999999999,19.8,0.0,215.5,7.033333333333333,37.0,1014.1
2005-11-18,15.8,11.6,21.0,0.0,203.75,6.9,37.0,1014.1
2005-11-19,17.1,13.0,23.0,0.0,192.0,9.9,37.0,1014.1
2005-11-20,17.7,14.0,23.7,0.0,194.0,5.3,37.0,1014.1
2005-11-21,17.4,15.0,23.7,0.0,202.0,6.9,37.0,1014.1
2005-11-22,18.0,15.5,23.1,0.0,172.0,6.5,37.0,1014.1
2005-11-23,17.3,14.0,22.2,0.82,334.0,5.0,37.0,1014.1
2005-11-24,14.9,13.9,20.5,1.64,302.6666666666667,7.333333333333334,37.0,1014.1
2005-11-25,15.6,13.45,18.8,2.46,271.3333333333333,9.666666666666668,37.0,1014.1
2005-11-26,13.9,13.0,15.6,3.28,240.0,12.0,37.0,1014.1
2005-11-27,13.3,11.0,16.4,4.1,155.0,5.6,37.0,1014.1
2005-11-28,12.0,6.2,17.3,0.0,104.5,6.6,37.0,1014.1
2005-11-29,13.0,10.8,17.5,19.1,54.0,9.8,37.0,1014.1
2005-11-30,14.2,8.8,17.9,23.9,130.5,7.8,37.0,1014.1
2005-12-01,13.4,10.0,17.5,0.0,207.0,6.8,37.0,1014.1
2005-12-02,15.3,11.5,19.7,0.21428571428571427,208.0,13.5,37.0,1014.1
2005-12-03,15.7,12.9,20.5,0.42857142857142855,231.0,11.4,37.0,1014.1
2005-12-04,15.3,11.8,20.0,0.6428571428571428,156.0,6.0,37.0,1014.1
2005-12-05,15.2,12.0,19.0,0.8571428571428571,67.0,6.3,37.0,1014.1
2005-12-06,15.9,12.0,19.5,1.0714285714285714,47.0,9.3,37.0,1014.1
2005-12-07,15.4,13.0,18.0,1.2857142857142856,70.0,11.4,37.0,1014.1
2005-12-08,14.3,10.2,18.5,1.5,92.0,6.1,37.0,1014.1
2005-12-09,14.3,10.0,18.0,1.7142857142857142,114.0,6.4,37.0,1014.1
2005-12-10,14.4,9.0,19.0,1.9285714285714284,98.0,7.3,37.0,1014.1
2005-12-11,13.8,7.5,18.0,2.142857142857143,72.0,7.5,37.0,1014.1
2005-12-12,11.4,6.0,16.5,2.357142857142857,46.0,7.7,37.0,1014.1
2005-12-13,11.8,7.0,16.0,2.571428571428571,109.0,10.7,37.0,1014.1
2005-12-14,11.7,6.0,16.4,2.7857142857142856,229.0,7.2,37.0,1014.1
2005-12-15,12.0,8.5,16.3,3.0,218.0,5.6,37.0,1014.1
2005-12-16,11.4,5.8,16.6,0.3,114.0,7.1,37.0,1014.1
2005-12-17,11.8,6.0,17.1,0.0,156.0,7.9,37.0,1014.1
2005-12-18,11.2,7.0,16.6,1.275,80.0,6.5,37.0,1014.1
2005-12-19,11.9,6.0,17.2,2.55,39.0,5.7,37.0,1014.1
2005-12-20,12.7,10.0,15.5,3.8249999999999997,189.0,5.6,37.0,1014.1
